12,12,50
192
171.00,0.00,-187.00,-100.84
169.96,18.81,-187.00,48.28
166.86,37.39,-187.00,35.61
161.73,55.52,-187.00,40.01
154.65,72.98,-187.00,48.80
145.68,89.55,-187.00,59.30
134.94,105.03,-187.00,70.57
122.57,119.24,-187.00,82.19
108.71,132.00,-187.00,94.02
93.53,143.16,-187.00,106.13
77.21,152.58,-187.00,118.70
59.96,160.14,-187.00,131.95
41.98,165.77,-187.00,146.01
23.49,169.38,-187.00,160.84
4.71,170.94,-187.00,176.19
-14.12,170.42,-187.00,-168.33
-32.78,167.83,-187.00,-153.18
-51.05,163.20,-187.00,-138.70
-68.69,156.60,-187.00,-125.05
-85.50,148.09,-187.00,-112.19
-101.27,137.79,-187.00,-99.95
-115.82,125.81,-187.00,-88.12
-128.95,112.30,-187.00,-76.58
-140.52,97.44,-187.00,-65.34
-150.39,81.39,-187.00,-54.68
-158.43,64.35,-187.00,-45.23
-164.55,46.53,-187.00,-38.52
-168.67,28.15,-187.00,-40.13
-170.74,9.42,-187.00,100.97
-170.74,-9.42,-187.00,-6.11
-168.67,-28.15,-187.00,25.39
-164.55,-46.53,-187.00,33.82
-158.43,-64.35,-187.00,43.28
-150.39,-81.39,-187.00,53.75
-140.52,-97.44,-187.00,64.87
-128.95,-112.30,-187.00,76.34
-115.82,-125.81,-187.00,88.02
-101.27,-137.79,-187.00,99.92
-85.50,-148.09,-187.00,112.21
-68.69,-156.60,-187.00,125.09
-51.05,-163.20,-187.00,138.76
-32.78,-167.83,-187.00,153.25
-14.12,-170.42,-187.00,168.41
4.71,-170.94,-187.00,-176.12
23.49,-169.38,-187.00,-160.77
41.98,-165.77,-187.00,-145.96
59.96,-160.14,-187.00,-131.94
77.21,-152.58,-187.00,-118.74
93.53,-143.16,-187.00,-106.22
108.71,-132.00,-187.00,-94.15
122.57,-119.24,-187.00,-82.31
134.94,-105.03,-187.00,-70.59
145.68,-89.55,-187.00,-59.03
154.65,-72.98,-187.00,-47.78
161.73,-55.52,-187.00,-37.00
166.86,-37.39,-187.00,-26.58
169.96,-18.81,-187.00,-11.95
192.00,0.00,-187.00,0.48
191.08,18.82,-187.00,9.90
188.31,37.46,-187.00,19.33
183.73,55.73,-187.00,28.90
177.38,73.48,-187.00,38.73
169.33,90.51,-187.00,48.92
159.64,106.67,-187.00,59.46
148.42,121.80,-187.00,70.31
135.76,135.76,-187.00,81.40
121.80,148.42,-187.00,92.70
106.67,159.64,-187.00,104.21
90.51,169.33,-187.00,115.99
73.48,177.38,-187.00,128.10
55.73,183.73,-187.00,140.59
37.46,188.31,-187.00,153.47
18.82,191.08,-187.00,166.67
0.00,192.00,-187.00,-179.95
-18.82,191.08,-187.00,-166.57
-37.46,188.31,-187.00,-153.36
-55.73,183.73,-187.00,-140.48
-73.48,177.38,-187.00,-127.98
-90.51,169.33,-187.00,-115.89
-106.67,159.64,-187.00,-104.14
-121.80,148.42,-187.00,-92.68
-135.76,135.76,-187.00,-81.44
-148.42,121.80,-187.00,-70.41
-159.64,106.67,-187.00,-59.62
-169.33,90.51,-187.00,-49.10
-177.38,73.48,-187.00,-38.92
-183.73,55.73,-187.00,-29.05
-188.31,37.46,-187.00,-19.42
-191.08,18.82,-187.00,-9.91
-192.00,0.00,-187.00,-0.41
-191.08,-18.82,-187.00,9.12
-188.31,-37.46,-187.00,18.74
-183.73,-55.73,-187.00,28.52
-177.38,-73.48,-187.00,38.52
-169.33,-90.51,-187.00,48.82
-159.64,-106.67,-187.00,59.41
-148.42,-121.80,-187.00,70.27
-135.76,-135.76,-187.00,81.35
-121.80,-148.42,-187.00,92.63
-106.67,-159.64,-187.00,104.12
-90.51,-169.33,-187.00,115.89
-73.48,-177.38,-187.00,128.00
-55.73,-183.73,-187.00,140.51
-37.46,-188.31,-187.00,153.40
-18.82,-191.08,-187.00,166.61
-0.00,-192.00,-187.00,179.99
18.82,-191.08,-187.00,-166.63
37.46,-188.31,-187.00,-153.44
55.73,-183.73,-187.00,-140.57
73.48,-177.38,-187.00,-128.10
90.51,-169.33,-187.00,-116.01
106.67,-159.64,-187.00,-104.25
121.80,-148.42,-187.00,-92.74
135.76,-135.76,-187.00,-81.44
148.42,-121.80,-187.00,-70.31
159.64,-106.67,-187.00,-59.40
169.33,-90.51,-187.00,-48.74
177.38,-73.48,-187.00,-38.38
183.73,-55.73,-187.00,-28.34
188.31,-37.46,-187.00,-18.57
191.08,-18.82,-187.00,-8.99
213.00,0.00,-187.00,0.20
212.17,18.82,-187.00,8.33
209.67,37.50,-187.00,16.51
205.54,55.89,-187.00,24.82
199.79,73.83,-187.00,33.32
192.49,91.20,-187.00,42.10
183.67,107.86,-187.00,51.16
173.42,123.67,-187.00,60.55
161.81,138.51,-187.00,70.23
148.94,152.27,-187.00,80.21
134.90,164.84,-187.00,90.48
119.80,176.12,-187.00,101.03
103.77,186.01,-187.00,111.89
86.92,194.46,-187.00,123.06
69.40,201.38,-187.00,134.56
51.33,206.72,-187.00,146.37
32.86,210.45,-187.00,158.46
14.13,212.53,-187.00,170.75
-4.71,212.95,-187.00,-176.86
-23.51,211.70,-187.00,-164.51
-42.13,208.79,-187.00,-152.31
-60.42,204.25,-187.00,-140.35
-78.24,198.11,-187.00,-128.69
-95.44,190.42,-187.00,-117.36
-111.89,181.24,-187.00,-106.37
-127.47,170.64,-187.00,-95.69
-142.06,158.71,-187.00,-85.31
-155.53,145.53,-187.00,-75.21
-167.78,131.22,-187.00,-65.40
-178.72,115.88,-187.00,-55.88
-188.26,99.63,-187.00,-46.66
-196.33,82.60,-187.00,-37.75
-202.86,64.92,-187.00,-29.10
-207.81,46.74,-187.00,-20.68
-211.13,28.19,-187.00,-12.42
-212.79,9.42,-187.00,-4.25
-212.79,-9.42,-187.00,3.89
-211.13,-28.19,-187.00,12.08
-207.81,-46.74,-187.00,20.38
-202.86,-64.92,-187.00,28.85
-196.33,-82.60,-187.00,37.54
-188.26,-99.63,-187.00,46.50
-178.72,-115.88,-187.00,55.75
-167.78,-131.22,-187.00,65.30
-155.53,-145.53,-187.00,75.14
-142.06,-158.71,-187.00,85.26
-127.47,-170.64,-187.00,95.66
-111.89,-181.24,-187.00,106.35
-95.44,-190.42,-187.00,117.36
-78.24,-198.11,-187.00,128.69
-60.42,-204.25,-187.00,140.36
-42.13,-208.79,-187.00,152.33
-23.51,-211.70,-187.00,164.53
-4.71,-212.95,-187.00,176.89
14.13,-212.53,-187.00,-170.72
32.86,-210.45,-187.00,-158.44
