12,12,12
121
171.00,0.00,-30.00,-175.52
169.96,18.81,-30.00,-197.55
166.86,37.39,-30.00,-232.91
161.73,55.52,-30.00,118.40
154.65,72.98,-30.00,-239.91
145.68,89.55,-30.00,112.89
134.94,105.03,-30.00,121.00
122.57,119.24,-30.00,123.40
108.71,132.00,-30.00,129.92
93.53,143.16,-30.00,140.45
77.21,152.58,-30.00,147.22
59.96,160.14,-30.00,157.09
41.98,165.77,-30.00,163.25
23.49,169.38,-30.00,171.61
4.71,170.94,-30.00,178.71
-14.12,170.42,-30.00,-175.97
-32.78,167.83,-30.00,-167.22
-51.05,163.20,-30.00,-160.71
-68.69,156.60,-30.00,-152.55
-85.50,148.09,-30.00,-143.63
-101.27,137.79,-30.00,-136.35
-115.82,125.81,-30.00,-125.01
-128.95,112.30,-30.00,-123.07
-140.52,97.44,-30.00,-117.07
-150.39,81.39,-30.00,-115.08
-158.43,64.35,-30.00,-118.72
-164.55,46.53,-30.00,237.27
-168.67,28.15,-30.00,199.23
-170.74,9.42,-30.00,164.12
-170.74,-9.42,-30.00,-164.39
-168.67,-28.15,-30.00,-199.98
-164.55,-46.53,-30.00,-235.87
-158.43,-64.35,-30.00,118.68
-150.39,-81.39,-30.00,115.48
-140.52,-97.44,-30.00,117.05
-128.95,-112.30,-30.00,123.02
-115.82,-125.81,-30.00,125.03
-101.27,-137.79,-30.00,136.32
-85.50,-148.09,-30.00,143.58
-68.69,-156.60,-30.00,152.49
-51.05,-163.20,-30.00,160.62
-32.78,-167.83,-30.00,167.15
-14.12,-170.42,-30.00,175.91
4.71,-170.94,-30.00,-178.78
23.49,-169.38,-30.00,-171.73
41.98,-165.77,-30.00,-163.35
59.96,-160.14,-30.00,-157.13
77.21,-152.58,-30.00,-147.51
93.53,-143.16,-30.00,-140.46
108.71,-132.00,-30.00,-129.87
122.57,-119.24,-30.00,-123.70
134.94,-105.03,-30.00,-120.46
145.68,-89.55,-30.00,-114.27
154.65,-72.98,-30.00,240.82
161.73,-55.52,-30.00,-117.49
166.86,-37.39,-30.00,216.34
169.96,-18.81,-30.00,184.98
192.00,0.00,-30.00,6.36
191.08,18.82,-30.00,55.36
188.31,37.46,-30.00,67.45
183.73,55.73,-30.00,73.04
177.38,73.48,-30.00,79.27
169.33,90.51,-30.00,86.14
159.64,106.67,-30.00,93.55
148.42,121.80,-30.00,101.60
135.76,135.76,-30.00,109.62
121.80,148.42,-30.00,118.07
106.67,159.64,-30.00,126.84
90.51,169.33,-30.00,135.69
73.48,177.38,-30.00,144.79
55.73,183.73,-30.00,153.68
37.46,188.31,-30.00,162.47
18.82,191.08,-30.00,171.32
0.00,192.00,-30.00,179.91
-18.82,191.08,-30.00,-171.49
-37.46,188.31,-30.00,-162.63
-55.73,183.73,-30.00,-153.84
-73.48,177.38,-30.00,-144.94
-90.51,169.33,-30.00,-135.83
-106.67,159.64,-30.00,-126.95
-121.80,148.42,-30.00,-118.16
-135.76,135.76,-30.00,-109.65
-148.42,121.80,-30.00,-101.51
-159.64,106.67,-30.00,-93.40
-169.33,90.51,-30.00,-85.56
-177.38,73.48,-30.00,-77.90
-183.73,55.73,-30.00,-70.58
-188.31,37.46,-30.00,-60.64
-191.08,18.82,-30.00,-43.93
-192.00,0.00,-30.00,0.96
-191.08,-18.82,-30.00,45.00
-188.31,-37.46,-30.00,61.32
-183.73,-55.73,-30.00,71.04
-177.38,-73.48,-30.00,78.22
-169.33,-90.51,-30.00,85.78
-159.64,-106.67,-30.00,93.52
-148.42,-121.80,-30.00,101.56
-135.76,-135.76,-30.00,109.66
-121.80,-148.42,-30.00,118.15
-106.67,-159.64,-30.00,126.92
-90.51,-169.33,-30.00,135.78
-73.48,-177.38,-30.00,144.89
-55.73,-183.73,-30.00,153.79
-37.46,-188.31,-30.00,162.57
-18.82,-191.08,-30.00,171.43
-0.00,-192.00,-30.00,-179.97
18.82,-191.08,-30.00,-171.38
37.46,-188.31,-30.00,-162.53
55.73,-183.73,-30.00,-153.74
73.48,-177.38,-30.00,-144.85
90.51,-169.33,-30.00,-135.75
106.67,-159.64,-30.00,-126.86
121.80,-148.42,-30.00,-118.09
135.76,-135.76,-30.00,-109.65
148.42,-121.80,-30.00,-101.57
159.64,-106.67,-30.00,-93.52
169.33,-90.51,-30.00,-86.05
177.38,-73.48,-30.00,-78.74
183.73,-55.73,-30.00,-71.48
188.31,-37.46,-30.00,-64.19
191.08,-18.82,-30.00,-49.97
