12,12,12
121
171.00,0.00,150.00,179.88
169.96,18.81,150.00,-173.58
166.86,37.39,150.00,-167.01
161.73,55.52,150.00,-160.59
154.65,72.98,150.00,-154.67
145.68,89.55,150.00,-149.51
134.94,105.03,150.00,-145.07
122.57,119.24,150.00,-140.96
108.71,132.00,150.00,-136.67
93.53,143.16,150.00,-131.97
77.21,152.58,150.00,-127.09
59.96,160.14,150.00,-122.77
41.98,165.77,150.00,-120.33
23.49,169.38,150.00,-123.97
4.71,170.94,150.00,-158.99
-14.12,170.42,150.00,133.47
-32.78,167.83,150.00,121.07
-51.05,163.20,150.00,121.33
-68.69,156.60,150.00,124.80
-85.50,148.09,150.00,129.39
-101.27,137.79,150.00,134.19
-115.82,125.81,150.00,138.70
-128.95,112.30,150.00,142.91
-140.52,97.44,150.00,147.21
-150.39,81.39,150.00,152.04
-158.43,64.35,150.00,157.61
-164.55,46.53,150.00,163.80
-168.67,28.15,150.00,170.32
-170.74,9.42,150.00,176.86
-170.74,-9.42,150.00,-176.64
-168.67,-28.15,150.00,-170.15
-164.55,-46.53,150.00,-163.73
-158.43,-64.35,150.00,-157.62
-150.39,-81.39,150.00,-152.10
-140.52,-97.44,150.00,-147.30
-128.95,-112.30,150.00,-143.03
-115.82,-125.81,150.00,-138.82
-101.27,-137.79,150.00,-134.29
-85.50,-148.09,150.00,-129.46
-68.69,-156.60,150.00,-124.82
-51.05,-163.20,150.00,-121.32
-32.78,-167.83,150.00,-121.04
-14.12,-170.42,150.00,-133.38
4.71,-170.94,150.00,159.19
23.49,-169.38,150.00,123.97
41.98,-165.77,150.00,120.27
59.96,-160.14,150.00,122.68
77.21,-152.58,150.00,127.02
93.53,-143.16,150.00,131.93
108.71,-132.00,150.00,136.70
122.57,-119.24,150.00,141.08
134.94,-105.03,150.00,145.25
145.68,-89.55,150.00,149.69
154.65,-72.98,150.00,154.77
161.73,-55.52,150.00,160.57
166.86,-37.39,150.00,166.87
169.96,-18.81,150.00,173.37
192.00,0.00,150.00,-180.22
191.08,18.82,150.00,184.36
188.31,37.46,150.00,188.81
183.73,55.73,150.00,192.82
177.38,73.48,150.00,195.93
169.33,90.51,150.00,197.69
159.64,106.67,150.00,198.01
148.42,121.80,150.00,197.30
135.76,135.76,150.00,196.39
121.80,148.42,150.00,195.94
106.67,159.64,150.00,196.01
90.51,169.33,150.00,196.12
73.48,177.38,150.00,195.63
55.73,183.73,150.00,193.95
37.46,188.31,150.00,190.72
18.82,191.08,150.00,185.88
0.00,192.00,150.00,-180.03
-18.82,191.08,150.00,-185.88
-37.46,188.31,150.00,-190.60
-55.73,183.73,150.00,-193.78
-73.48,177.38,150.00,-195.50
-90.51,169.33,150.00,-196.11
-106.67,159.64,150.00,-196.15
-121.80,148.42,150.00,-196.21
-135.76,135.76,150.00,-196.69
-148.42,121.80,150.00,-197.54
-159.64,106.67,150.00,-198.13
-169.33,90.51,150.00,-197.70
-177.38,73.48,150.00,-195.89
-183.73,55.73,150.00,-192.79
-188.31,37.46,150.00,-188.80
-191.08,18.82,150.00,-184.36
-192.00,0.00,150.00,180.21
-191.08,-18.82,150.00,184.74
-188.31,-37.46,150.00,189.07
-183.73,-55.73,150.00,192.92
-177.38,-73.48,150.00,195.87
-169.33,-90.51,150.00,197.57
-159.64,-106.67,150.00,197.91
-148.42,-121.80,150.00,197.27
-135.76,-135.76,150.00,196.42
-121.80,-148.42,150.00,195.99
-106.67,-159.64,150.00,196.01
-90.51,-169.33,150.00,196.05
-73.48,-177.38,150.00,195.49
-55.73,-183.73,150.00,193.80
-37.46,-188.31,150.00,190.65
-18.82,-191.08,150.00,185.94
-0.00,-192.00,150.00,180.09
18.82,-191.08,150.00,-185.84
37.46,-188.31,150.00,-190.70
55.73,-183.73,150.00,-193.98
73.48,-177.38,150.00,-195.69
90.51,-169.33,150.00,-196.20
106.67,-159.64,150.00,-196.07
121.80,-148.42,150.00,-195.92
135.76,-135.76,150.00,-196.24
148.42,-121.80,150.00,-197.04
159.64,-106.67,150.00,-197.70
169.33,-90.51,150.00,-197.45
177.38,-73.48,150.00,-195.85
183.73,-55.73,150.00,-192.95
188.31,-37.46,150.00,-189.12
191.08,-18.82,150.00,-184.77
