12,12,12
121
171.00,0.00,50.00,21.61
169.96,18.81,50.00,37.27
166.86,37.39,50.00,30.02
161.73,55.52,50.00,26.97
154.65,72.98,50.00,44.81
145.68,89.55,50.00,57.02
134.94,105.03,50.00,68.25
122.57,119.24,50.00,80.79
108.71,132.00,50.00,90.04
93.53,143.16,50.00,99.70
77.21,152.58,50.00,113.81
59.96,160.14,50.00,128.11
41.98,165.77,50.00,140.77
23.49,169.38,50.00,158.54
4.71,170.94,50.00,176.10
-14.12,170.42,50.00,-168.14
-32.78,167.83,50.00,-149.16
-51.05,163.20,50.00,-134.30
-68.69,156.60,50.00,-121.53
-85.50,148.09,50.00,-106.38
-101.27,137.79,50.00,-94.42
-115.82,125.81,50.00,-86.01
-128.95,112.30,50.00,-75.04
-140.52,97.44,50.00,-62.61
-150.39,81.39,50.00,-50.73
-158.43,64.35,50.00,-31.71
-164.55,46.53,50.00,-40.93
-168.67,28.15,50.00,-13.20
-170.74,9.42,50.00,-58.59
-170.74,-9.42,50.00,70.41
-168.67,-28.15,50.00,17.75
-164.55,-46.53,50.00,40.89
-158.43,-64.35,50.00,31.99
-150.39,-81.39,50.00,51.09
-140.52,-97.44,50.00,62.66
-128.95,-112.30,50.00,74.98
-115.82,-125.81,50.00,85.91
-101.27,-137.79,50.00,94.31
-85.50,-148.09,50.00,106.31
-68.69,-156.60,50.00,121.47
-51.05,-163.20,50.00,134.24
-32.78,-167.83,50.00,149.08
-14.12,-170.42,50.00,168.03
4.71,-170.94,50.00,-176.19
23.49,-169.38,50.00,-158.58
41.98,-165.77,50.00,-140.80
59.96,-160.14,50.00,-128.17
77.21,-152.58,50.00,-113.84
93.53,-143.16,50.00,-99.48
108.71,-132.00,50.00,-89.95
122.57,-119.24,50.00,-81.24
134.94,-105.03,50.00,-67.87
145.68,-89.55,50.00,-56.65
154.65,-72.98,50.00,-45.44
161.73,-55.52,50.00,-22.62
166.86,-37.39,50.00,-61.33
169.96,-18.81,50.00,67.25
192.00,0.00,50.00,13.62
191.08,18.82,50.00,92.80
188.31,37.46,50.00,75.89
183.73,55.73,50.00,71.56
177.38,73.48,50.00,74.76
169.33,90.51,50.00,81.44
159.64,106.67,50.00,89.03
148.42,121.80,50.00,97.42
135.76,135.76,50.00,106.35
121.80,148.42,50.00,115.26
106.67,159.64,50.00,124.27
90.51,169.33,50.00,133.85
73.48,177.38,50.00,143.66
55.73,183.73,50.00,153.01
37.46,188.31,50.00,162.15
18.82,191.08,50.00,171.26
0.00,192.00,50.00,179.92
-18.82,191.08,50.00,-171.40
-37.46,188.31,50.00,-162.28
-55.73,183.73,50.00,-153.15
-73.48,177.38,50.00,-143.79
-90.51,169.33,50.00,-133.95
-106.67,159.64,50.00,-124.36
-121.80,148.42,50.00,-115.34
-135.76,135.76,50.00,-106.40
-148.42,121.80,50.00,-97.36
-159.64,106.67,50.00,-88.77
-169.33,90.51,50.00,-80.71
-177.38,73.48,50.00,-73.70
-183.73,55.73,50.00,-69.72
-188.31,37.46,50.00,-68.45
-191.08,18.82,50.00,-87.73
-192.00,0.00,50.00,-134.64
-191.08,-18.82,50.00,91.27
-188.31,-37.46,50.00,70.90
-183.73,-55.73,50.00,70.90
-177.38,-73.48,50.00,74.27
-169.33,-90.51,50.00,81.05
-159.64,-106.67,50.00,88.95
-148.42,-121.80,50.00,97.44
-135.76,-135.76,50.00,106.41
-121.80,-148.42,50.00,115.33
-106.67,-159.64,50.00,124.33
-90.51,-169.33,50.00,133.91
-73.48,-177.38,50.00,143.75
-55.73,-183.73,50.00,153.10
-37.46,-188.31,50.00,162.23
-18.82,-191.08,50.00,171.35
-0.00,-192.00,50.00,-179.97
18.82,-191.08,50.00,-171.31
37.46,-188.31,50.00,-162.20
55.73,-183.73,50.00,-153.07
73.48,-177.38,50.00,-143.71
90.51,-169.33,50.00,-133.87
106.67,-159.64,50.00,-124.28
121.80,-148.42,50.00,-115.30
135.76,-135.76,50.00,-106.41
148.42,-121.80,50.00,-97.37
159.64,-106.67,50.00,-89.01
169.33,-90.51,50.00,-81.59
177.38,-73.48,50.00,-74.67
183.73,-55.73,50.00,-71.16
188.31,-37.46,50.00,-76.74
191.08,-18.82,50.00,-97.52
