12,12,12
121
171.00,0.00,10.00,126.92
169.96,18.81,10.00,310.71
166.86,37.39,10.00,165.02
161.73,55.52,10.00,80.52
154.65,72.98,10.00,87.32
145.68,89.55,10.00,87.29
134.94,105.03,10.00,94.77
122.57,119.24,10.00,103.95
108.71,132.00,10.00,112.78
93.53,143.16,10.00,124.11
77.21,152.58,10.00,132.22
59.96,160.14,10.00,145.01
41.98,165.77,10.00,155.08
23.49,169.38,10.00,166.20
4.71,170.94,10.00,177.12
-14.12,170.42,10.00,-171.94
-32.78,167.83,10.00,-160.78
-51.05,163.20,10.00,-150.40
-68.69,156.60,10.00,-138.84
-85.50,148.09,10.00,-127.80
-101.27,137.79,10.00,-119.47
-115.82,125.81,10.00,-107.16
-128.95,112.30,10.00,-101.63
-140.52,97.44,10.00,-86.90
-150.39,81.39,10.00,-92.87
-158.43,64.35,10.00,-71.72
-164.55,46.53,10.00,-98.18
-168.67,28.15,10.00,-105.55
-170.74,9.42,10.00,-158.84
-170.74,-9.42,10.00,153.91
-168.67,-28.15,10.00,105.62
-164.55,-46.53,10.00,98.15
-158.43,-64.35,10.00,72.50
-150.39,-81.39,10.00,92.73
-140.52,-97.44,10.00,87.03
-128.95,-112.30,10.00,101.65
-115.82,-125.81,10.00,107.09
-101.27,-137.79,10.00,119.44
-85.50,-148.09,10.00,127.73
-68.69,-156.60,10.00,138.77
-51.05,-163.20,10.00,150.32
-32.78,-167.83,10.00,160.69
-14.12,-170.42,10.00,171.84
4.71,-170.94,10.00,-177.21
23.49,-169.38,10.00,-166.27
41.98,-165.77,10.00,-155.19
59.96,-160.14,10.00,-145.06
77.21,-152.58,10.00,-132.29
93.53,-143.16,10.00,-124.14
108.71,-132.00,10.00,-112.92
122.57,-119.24,10.00,-103.96
134.94,-105.03,10.00,-94.68
145.68,-89.55,10.00,-88.03
154.65,-72.98,10.00,-84.56
161.73,-55.52,10.00,-80.99
166.86,-37.39,10.00,-107.59
169.96,-18.81,10.00,-135.00
192.00,0.00,10.00,12.48
191.08,18.82,10.00,67.66
188.31,37.46,10.00,80.29
183.73,55.73,10.00,80.20
177.38,73.48,10.00,83.50
169.33,90.51,10.00,89.63
159.64,106.67,10.00,95.99
148.42,121.80,10.00,103.45
135.76,135.76,10.00,111.12
121.80,148.42,10.00,119.24
106.67,159.64,10.00,127.70
90.51,169.33,10.00,136.11
73.48,177.38,10.00,144.92
55.73,183.73,10.00,153.73
37.46,188.31,10.00,162.45
18.82,191.08,10.00,171.21
0.00,192.00,10.00,-180.09
-18.82,191.08,10.00,-171.40
-37.46,188.31,10.00,-162.63
-55.73,183.73,10.00,-153.90
-73.48,177.38,10.00,-145.07
-90.51,169.33,10.00,-136.26
-106.67,159.64,10.00,-127.82
-121.80,148.42,10.00,-119.32
-135.76,135.76,10.00,-111.18
-148.42,121.80,10.00,-103.34
-159.64,106.67,10.00,-95.75
-169.33,90.51,10.00,-88.91
-177.38,73.48,10.00,-81.06
-183.73,55.73,10.00,-73.85
-188.31,37.46,10.00,-65.59
-191.08,18.82,10.00,-46.58
-192.00,0.00,10.00,0.67
-191.08,-18.82,10.00,47.45
-188.31,-37.46,10.00,66.04
-183.73,-55.73,10.00,74.23
-177.38,-73.48,10.00,81.32
-169.33,-90.51,10.00,89.04
-159.64,-106.67,10.00,95.83
-148.42,-121.80,10.00,103.39
-135.76,-135.76,10.00,111.19
-121.80,-148.42,10.00,119.31
-106.67,-159.64,10.00,127.78
-90.51,-169.33,10.00,136.22
-73.48,-177.38,10.00,145.02
-55.73,-183.73,10.00,153.84
-37.46,-188.31,10.00,162.57
-18.82,-191.08,10.00,171.33
-0.00,-192.00,10.00,180.02
18.82,-191.08,10.00,-171.28
37.46,-188.31,10.00,-162.52
55.73,-183.73,10.00,-153.79
73.48,-177.38,10.00,-144.97
90.51,-169.33,10.00,-136.16
106.67,-159.64,10.00,-127.74
121.80,-148.42,10.00,-119.26
135.76,-135.76,10.00,-111.13
148.42,-121.80,10.00,-103.40
159.64,-106.67,10.00,-95.89
169.33,-90.51,10.00,-89.15
177.38,-73.48,10.00,-82.13
183.73,-55.73,10.00,-75.41
188.31,-37.46,10.00,-67.75
191.08,-18.82,10.00,-50.44
