12,12,12
121
171.00,0.00,110.00,0.04
169.96,18.81,110.00,7.68
166.86,37.39,110.00,14.72
161.73,55.52,110.00,21.90
154.65,72.98,110.00,29.99
145.68,89.55,110.00,38.84
134.94,105.03,110.00,48.57
122.57,119.24,110.00,59.17
108.71,132.00,110.00,70.20
93.53,143.16,110.00,81.96
77.21,152.58,110.00,94.93
59.96,160.14,110.00,109.55
41.98,165.77,110.00,127.30
23.49,169.38,110.00,149.05
4.71,170.94,110.00,173.50
-14.12,170.42,110.00,-161.43
-32.78,167.83,110.00,-137.89
-51.05,163.20,110.00,-117.95
-68.69,156.60,110.00,-101.91
-85.50,148.09,110.00,-88.22
-101.27,137.79,110.00,-75.91
-115.82,125.81,110.00,-64.61
-128.95,112.30,110.00,-53.73
-140.52,97.44,110.00,-43.52
-150.39,81.39,110.00,-34.34
-158.43,64.35,110.00,-25.86
-164.55,46.53,110.00,-18.13
-168.67,28.15,110.00,-11.07
-170.74,9.42,110.00,-3.88
-170.74,-9.42,110.00,3.66
-168.67,-28.15,110.00,10.97
-164.55,-46.53,110.00,18.17
-158.43,-64.35,110.00,25.96
-150.39,-81.39,110.00,34.41
-140.52,-97.44,110.00,43.54
-128.95,-112.30,110.00,53.73
-115.82,-125.81,110.00,64.60
-101.27,-137.79,110.00,75.93
-85.50,-148.09,110.00,88.24
-68.69,-156.60,110.00,101.89
-51.05,-163.20,110.00,117.90
-32.78,-167.83,110.00,137.82
-14.12,-170.42,110.00,161.34
4.71,-170.94,110.00,-173.60
23.49,-169.38,110.00,-149.11
41.98,-165.77,110.00,-127.29
59.96,-160.14,110.00,-109.49
77.21,-152.58,110.00,-94.85
93.53,-143.16,110.00,-81.90
108.71,-132.00,110.00,-70.16
122.57,-119.24,110.00,-59.12
134.94,-105.03,110.00,-48.53
145.68,-89.55,110.00,-38.93
154.65,-72.98,110.00,-30.15
161.73,-55.52,110.00,-21.93
166.86,-37.39,110.00,-14.57
169.96,-18.81,110.00,-7.54
192.00,0.00,110.00,0.24
191.08,18.82,110.00,8.99
188.31,37.46,110.00,17.61
183.73,55.73,110.00,26.56
177.38,73.48,110.00,36.45
169.33,90.51,110.00,47.42
159.64,106.67,110.00,59.37
148.42,121.80,110.00,72.27
135.76,135.76,110.00,85.79
121.80,148.42,110.00,99.44
106.67,159.64,110.00,112.89
90.51,169.33,110.00,125.93
73.48,177.38,110.00,138.32
55.73,183.73,110.00,149.92
37.46,188.31,110.00,160.74
18.82,191.08,110.00,170.68
0.00,192.00,110.00,-180.08
-18.82,191.08,110.00,-170.82
-37.46,188.31,110.00,-160.80
-55.73,183.73,110.00,-149.90
-73.48,177.38,110.00,-138.23
-90.51,169.33,110.00,-125.81
-106.67,159.64,110.00,-112.76
-121.80,148.42,110.00,-99.32
-135.76,135.76,110.00,-85.67
-148.42,121.80,110.00,-72.17
-159.64,106.67,110.00,-59.34
-169.33,90.51,110.00,-47.46
-177.38,73.48,110.00,-36.49
-183.73,55.73,110.00,-26.48
-188.31,37.46,110.00,-17.38
-191.08,18.82,110.00,-8.78
-192.00,0.00,110.00,-0.21
-191.08,-18.82,110.00,8.39
-188.31,-37.46,110.00,17.13
-183.73,-55.73,110.00,26.36
-177.38,-73.48,110.00,36.47
-169.33,-90.51,110.00,47.49
-159.64,-106.67,110.00,59.38
-148.42,-121.80,110.00,72.21
-135.76,-135.76,110.00,85.70
-121.80,-148.42,110.00,99.35
-106.67,-159.64,110.00,112.81
-90.51,-169.33,110.00,125.84
-73.48,-177.38,110.00,138.24
-55.73,-183.73,110.00,149.89
-37.46,-188.31,110.00,160.78
-18.82,-191.08,110.00,170.79
-0.00,-192.00,110.00,180.06
18.82,-191.08,110.00,-170.70
37.46,-188.31,110.00,-160.74
55.73,-183.73,110.00,-149.90
73.48,-177.38,110.00,-138.28
90.51,-169.33,110.00,-125.89
106.67,-159.64,110.00,-112.87
121.80,-148.42,110.00,-99.45
135.76,-135.76,110.00,-85.83
148.42,-121.80,110.00,-72.35
159.64,-106.67,110.00,-59.54
169.33,-90.51,110.00,-47.61
177.38,-73.48,110.00,-36.52
183.73,-55.73,110.00,-26.36
188.31,-37.46,110.00,-17.19
191.08,-18.82,110.00,-8.50
